Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,PassAtt,PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA
Iván Villar,es ESP,GK,Celta Vigo,es La Liga,25,1997,19,19,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,599.0,69.1,11814.0,8420.0,65.0,67.0,97.0,227.0,233.0,97.4,122.0,292.0,41.8,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,376.0,216.0,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,7.0,0.0,5.0,0.26,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,630.0,553.0,626.0,5.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,318.0,1495.0,898.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,66.7,24.0,1.26,62.0,38.0,66.1,6.0,5.0,8.0,4.0,21.1,4.0,3.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,22.2,0.31,-1.8,-0.09,81.0,239.0,33.9,435.0,96.0,34.7,33.8,157.0,56.1,44.8,256.0,8.0,3.1,14.0,0.74,14.2
Iñaki Peña,es ESP,GK,Barcelona,es La Liga,23,1999,2,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,585.0,407.0,3.0,3.0,100.0,18.0,18.0,100.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,21.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,19.0,93.0,35.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.47,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.36,-0.6,-0.7,1.0,3.0,33.3,23.0,5.0,13.0,25.2,4.0,0.0,22.8,7.0,0.0,0.0,2.0,2.47,16.5
Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,29,1993,28,28,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,817.0,65.9,15674.0,11619.0,99.0,99.0,100.0,239.0,243.0,98.4,197.0,469.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,522.0,292.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,3.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,861.0,783.0,857.0,4.0,0.0,0.0,861.0,1.0,1.0,100.0,0.0,0.0,416.0,2241.0,1218.0,0.0,1.0,1.0,0.0,0.0,345.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,100.0,20.0,0.72,79.0,59.0,75.9,17.0,5.0,6.0,11.0,39.3,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,21.9,0.27,1.9,0.07,120.0,374.0,32.1,586.0,115.0,40.4,36.1,228.0,60.1,46.0,358.0,25.0,7.0,19.0,0.69,14.2
Jan Olschowsky,de GER,GK,M'Gladbach,de Bundesliga,20,2001,4,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,159.0,82.4,2935.0,1863.0,35.0,35.0,100.0,73.0,73.0,100.0,23.0,51.0,45.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,115.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,177.0,151.0,177.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,83.0,528.0,300.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,2.75,31.0,20.0,67.7,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.4,0.39,0.4,0.09,11.0,37.0,29.7,123.0,25.0,28.5,30.5,36.0,5.6,20.9,59.0,6.0,10.2,4.0,1.0,12.9
Janis Blaswich,de GER,GK,RB Leipzig,de Bundesliga,31,1991,26,26,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,1142.0,86.5,21548.0,10888.0,248.0,249.0,99.6,588.0,593.0,99.2,147.0,292.0,50.3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,951.0,190.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1191.0,846.0,1160.0,31.0,0.0,0.0,1191.0,1.0,1.0,100.0,0.0,0.0,786.0,2838.0,1493.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,46.0,11.0,0.0,100.0,29.0,1.12,75.0,45.0,69.3,16.0,4.0,6.0,7.0,26.9,7.0,6.0,1.0,0.0,14.3,6.0,0.0,2.0,0.0,26.9,0.27,-2.1,-0.08,59.0,189.0,31.2,985.0,126.0,14.9,25.3,156.0,26.9,30.0,288.0,20.0,6.9,39.0,1.5,17.0
Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15,15,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,541.0,88.4,9705.0,6922.0,179.0,182.0,98.4,216.0,222.0,97.3,80.0,130.0,61.5,1.0,0.1,0.2,0.9,1.0,2.0,0.0,0.0,0.0,471.0,67.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3.0,0.0,6.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,574.0,469.0,570.0,4.0,0.0,0.0,574.0,1.0,1.0,100.0,0.0,0.0,377.0,1675.0,868.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,100.0,23.0,1.53,57.0,36.0,61.4,7.0,3.0,5.0,6.0,40.0,2.0,1.0,1.0,0.0,50.0,1.0,0.0,2.0,3.0,18.5,0.29,-1.5,-0.1,34.0,74.0,45.9,483.0,48.0,14.9,24.2,55.0,3.6,13.9,126.0,10.0,7.9,19.0,1.27,15.7
Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,82.1,953.0,690.0,10.0,11.0,90.9,8.0,8.0,100.0,14.0,20.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,40.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,29.0,130.0,31.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,4.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.6,0.6,9.0,14.0,64.3,29.0,5.0,44.8,36.8,10.0,10.0,20.4,20.0,1.0,5.0,0.0,0.0,8.2
Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34,34,3060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,585.0,1114.0,52.5,22172.0,18695.0,58.0,60.0,96.7,223.0,230.0,97.0,303.0,818.0,37.0,0.0,0.0,0.1,0.0,1.0,42.0,1.0,0.0,0.0,674.0,435.0,150.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,5.0,0.0,10.0,0.29,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,2.0,5.0,23.0,3.0,1221.0,1001.0,1209.0,9.0,3.0,3.0,1221.0,4.0,4.0,100.0,0.0,0.0,602.0,3956.0,2788.0,0.0,1.0,0.0,1.0,0.0,372.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,39.0,8.0,3.0,72.7,48.0,1.41,179.0,130.0,77.7,9.0,11.0,14.0,12.0,35.3,9.0,8.0,1.0,0.0,11.1,8.0,1.0,6.0,0.0,47.1,0.22,-0.9,-0.03,236.0,735.0,32.1,824.0,135.0,58.5,44.9,285.0,88.8,64.1,595.0,42.0,7.1,26.0,0.76,10.8
Jeroen Zoet,nl NED,GK,Spezia,it Serie A,31,1991,5,4,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,133.0,56.4,2316.0,1996.0,18.0,18.0,100.0,30.0,32.0,93.8,26.0,82.0,31.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,104.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,141.0,123.0,140.0,1.0,0.0,0.0,141.0,1.0,1.0,100.0,0.0,0.0,84.0,534.0,277.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.08,13.0,9.0,76.9,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.8,0.14,-1.2,-0.31,25.0,78.0,32.1,110.0,13.0,54.5,39.0,23.0,78.3,58.4,62.0,4.0,6.5,6.0,1.61,14.7
Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,30,1992,33,33,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,1176.0,70.7,25281.0,18992.0,148.0,150.0,98.7,362.0,367.0,98.6,321.0,651.0,49.3,0.0,0.0,0.1,0.0,0.0,20.0,1.0,0.0,0.0,780.0,392.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,4.0,3.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,3.0,4.0,21.0,1.0,1280.0,1137.0,1275.0,5.0,0.0,0.0,1280.0,1.0,0.0,0.0,1.0,100.0,663.0,3880.0,2157.0,0.0,2.0,2.0,1.0,0.0,521.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,50.0,8.0,1.0,88.9,61.0,1.89,170.0,110.0,65.3,10.0,5.0,18.0,4.0,12.1,3.0,2.0,1.0,0.0,33.3,2.0,0.0,5.0,2.0,51.9,0.29,-7.1,-0.22,198.0,497.0,39.8,893.0,152.0,40.1,36.3,279.0,49.8,42.9,481.0,22.0,4.6,38.0,1.18,14.9
Joan García,es ESP,GK,Espanyol,es La Liga,21,2001,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,521.0,425.0,9.0,9.0,100.0,12.0,12.0,100.0,5.0,9.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,30.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,20.0,85.0,41.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,0.21,-1.2,-1.16,2.0,6.0,33.3,27.0,4.0,14.8,21.7,3.0,66.7,47.3,16.0,2.0,12.5,1.0,1.0,13.0
Joaquín Blázquez,ar ARG,GK,Brest,fr Ligue 1,21,2001,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,728.0,535.0,6.0,6.0,100.0,7.0,8.0,87.5,8.0,14.0,57.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,16.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,26.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.17,8.0,13.0,61.5,18.0,3.0,61.1,45.7,11.0,18.2,26.3,11.0,2.0,18.2,0.0,0.0,3.5
Joel Robles,es ESP,GK,Leeds United,eng Premier League,32,1990,4,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,122.0,51.6,2048.0,1611.0,6.0,6.0,100.0,26.0,27.0,96.3,31.0,89.0,34.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,52.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,136.0,101.0,129.0,8.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,57.0,337.0,251.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,100.0,11.0,2.75,27.0,16.0,66.7,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.5,0.32,-0.5,-0.12,18.0,71.0,25.4,90.0,20.0,52.2,41.1,32.0,75.0,49.4,43.0,2.0,4.7,3.0,0.75,11.6
Jonas Omlin,ch SUI,GK,M'Gladbach,de Bundesliga,28,1994,15,15,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,738.0,80.6,14423.0,9281.0,130.0,132.0,98.5,323.0,328.0,98.5,141.0,277.0,50.9,0.0,0.4,0.0,-0.4,2.0,5.0,1.0,0.0,0.0,604.0,134.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,3.0,0.21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,773.0,608.0,769.0,4.0,0.0,0.0,773.0,0.0,0.0,0.0,0.0,0.0,452.0,2122.0,1262.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,100.0,18.0,1.26,56.0,38.0,71.4,5.0,4.0,6.0,5.0,33.3,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.1,0.29,0.1,0.0,57.0,177.0,32.2,638.0,74.0,22.3,28.7,100.0,35.0,35.3,220.0,15.0,6.8,20.0,1.4,14.8
Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,28,1994,14,14,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,415.0,71.1,8042.0,5958.0,53.0,54.0,98.1,155.0,158.0,98.1,86.0,202.0,42.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,283.0,132.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,450.0,365.0,448.0,2.0,0.0,0.0,450.0,1.0,0.0,0.0,1.0,100.0,298.0,1693.0,1024.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,100.0,26.0,2.01,73.0,48.0,68.5,5.0,1.0,8.0,2.0,14.3,4.0,3.0,1.0,0.0,25.0,3.0,0.0,2.0,2.0,24.1,0.28,0.1,0.0,53.0,161.0,32.9,330.0,77.0,32.1,31.7,85.0,64.7,47.3,209.0,14.0,6.7,12.0,0.93,12.0
Jordan Pickford,eng ENG,GK,Everton,eng Premier League,28,1994,37,37,3330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,1312.0,57.1,25114.0,19603.0,158.0,159.0,99.4,242.0,247.0,98.0,342.0,892.0,38.3,1.0,0.1,0.4,0.9,2.0,57.0,1.0,0.0,2.0,823.0,484.0,169.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,5.0,1.0,10.0,0.27,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,15.0,3.0,1413.0,1030.0,1359.0,57.0,0.0,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,732.0,4810.0,3221.0,0.0,0.0,0.0,1.0,1.0,548.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,36.0,8.0,3.0,72.7,57.0,1.54,181.0,123.0,71.3,7.0,12.0,18.0,8.0,21.6,6.0,5.0,1.0,0.0,16.7,5.0,2.0,4.0,0.0,60.0,0.31,3.0,0.08,270.0,801.0,33.7,992.0,151.0,58.1,43.0,315.0,71.4,52.7,566.0,22.0,3.9,52.0,1.41,16.2
Jordi Masip,es ESP,GK,Valladolid,es La Liga,33,1989,28,28,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,963.0,70.5,19683.0,14573.0,93.0,93.0,100.0,345.0,348.0,99.1,233.0,511.0,45.6,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,645.0,316.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,2.0,1.0,4.0,0.14,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1025.0,947.0,1025.0,0.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,539.0,2791.0,1785.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,6.0,2.0,75.0,42.0,1.51,145.0,101.0,74.5,9.0,5.0,14.0,8.0,28.6,9.0,5.0,3.0,1.0,37.5,5.0,0.0,0.0,1.0,45.8,0.27,4.8,0.17,133.0,389.0,34.2,722.0,121.0,36.8,35.9,239.0,51.5,41.9,396.0,15.0,3.8,14.0,0.5,12.7
Joseph Whitworth,eng ENG,GK,Crystal Palace,eng Premier League,18,2004,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,83.0,73.5,1486.0,886.0,12.0,12.0,100.0,36.0,37.0,97.3,13.0,34.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,79.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,52.0,208.0,109.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.5,10.0,5.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.23,-2.7,-1.33,8.0,27.0,29.6,68.0,8.0,29.4,30.1,15.0,46.7,36.7,25.0,1.0,4.0,3.0,1.5,15.4
